anio,nivel_geo,departamento,mes,valor
2009,departamento,Alta Verapaz,1,214
2009,departamento,Alta Verapaz,2,446
2009,departamento,Alta Verapaz,3,390
2009,departamento,Alta Verapaz,4,637
2009,departamento,Alta Verapaz,5,532
2009,departamento,Alta Verapaz,6,283
2009,departamento,Alta Verapaz,7,176
2009,departamento,Alta Verapaz,8,164
2009,departamento,Alta Verapaz,9,180
2009,departamento,Alta Verapaz,10,260
2009,departamento,Alta Verapaz,11,452
2009,departamento,Alta Verapaz,12,566
2009,departamento,Alta Verapaz,,4300
2009,departamento,Baja Verapaz,1,120
2009,departamento,Baja Verapaz,2,195
2009,departamento,Baja Verapaz,3,177
2009,departamento,Baja Verapaz,4,108
2009,departamento,Baja Verapaz,5,82
2009,departamento,Baja Verapaz,6,101
2009,departamento,Baja Verapaz,7,69
2009,departamento,Baja Verapaz,8,88
2009,departamento,Baja Verapaz,9,64
2009,departamento,Baja Verapaz,10,69
2009,departamento,Baja Verapaz,11,84
2009,departamento,Baja Verapaz,12,177
2009,departamento,Baja Verapaz,,1334
2009,departamento,Chimaltenango,1,225
2009,departamento,Chimaltenango,2,333
2009,departamento,Chimaltenango,3,307
2009,departamento,Chimaltenango,4,269
2009,departamento,Chimaltenango,5,378
2009,departamento,Chimaltenango,6,362
2009,departamento,Chimaltenango,7,240
2009,departamento,Chimaltenango,8,207
2009,departamento,Chimaltenango,9,131
2009,departamento,Chimaltenango,10,188
2009,departamento,Chimaltenango,11,128
2009,departamento,Chimaltenango,12,331
2009,departamento,Chimaltenango,,3099
2009,departamento,Chiquimula,1,281
2009,departamento,Chiquimula,2,178
2009,departamento,Chiquimula,3,208
2009,departamento,Chiquimula,4,171
2009,departamento,Chiquimula,5,95
2009,departamento,Chiquimula,6,128
2009,departamento,Chiquimula,7,91
2009,departamento,Chiquimula,8,94
2009,departamento,Chiquimula,9,69
2009,departamento,Chiquimula,10,111
2009,departamento,Chiquimula,11,172
2009,departamento,Chiquimula,12,168
2009,departamento,Chiquimula,,1766
2009,departamento,El Progreso,1,81
2009,departamento,El Progreso,2,102
2009,departamento,El Progreso,3,79
2009,departamento,El Progreso,4,60
2009,departamento,El Progreso,5,71
2009,departamento,El Progreso,6,36
2009,departamento,El Progreso,7,69
2009,departamento,El Progreso,8,50
2009,departamento,El Progreso,9,39
2009,departamento,El Progreso,10,71
2009,departamento,El Progreso,11,42
2009,departamento,El Progreso,12,86
2009,departamento,El Progreso,,786
2009,departamento,Escuintla,1,234
2009,departamento,Escuintla,2,319
2009,departamento,Escuintla,3,307
2009,departamento,Escuintla,4,255
2009,departamento,Escuintla,5,284
2009,departamento,Escuintla,6,252
2009,departamento,Escuintla,7,200
2009,departamento,Escuintla,8,213
2009,departamento,Escuintla,9,122
2009,departamento,Escuintla,10,223
2009,departamento,Escuintla,11,215
2009,departamento,Escuintla,12,235
2009,departamento,Escuintla,,2859
2009,departamento,Guatemala,1,1008
2009,departamento,Guatemala,2,1191
2009,departamento,Guatemala,3,1190
2009,departamento,Guatemala,4,970
2009,departamento,Guatemala,5,1184
2009,departamento,Guatemala,6,1329
2009,departamento,Guatemala,7,824
2009,departamento,Guatemala,8,846
2009,departamento,Guatemala,9,608
2009,departamento,Guatemala,10,841
2009,departamento,Guatemala,11,785
2009,departamento,Guatemala,12,1048
2009,departamento,Guatemala,,11824
2009,departamento,Huehuetenango,1,454
2009,departamento,Huehuetenango,2,267
2009,departamento,Huehuetenango,3,622
2009,departamento,Huehuetenango,4,475
2009,departamento,Huehuetenango,5,407
2009,departamento,Huehuetenango,6,481
2009,departamento,Huehuetenango,7,383
2009,departamento,Huehuetenango,8,433
2009,departamento,Huehuetenango,9,376
2009,departamento,Huehuetenango,10,506
2009,departamento,Huehuetenango,11,453
2009,departamento,Huehuetenango,12,419
2009,departamento,Huehuetenango,,5276
2009,departamento,Izabal,1,200
2009,departamento,Izabal,2,144
2009,departamento,Izabal,3,103
2009,departamento,Izabal,4,104
2009,departamento,Izabal,5,73
2009,departamento,Izabal,6,93
2009,departamento,Izabal,7,97
2009,departamento,Izabal,8,130
2009,departamento,Izabal,9,48
2009,departamento,Izabal,10,82
2009,departamento,Izabal,11,135
2009,departamento,Izabal,12,67
2009,departamento,Izabal,,1276
2009,departamento,Jalapa,1,108
2009,departamento,Jalapa,2,122
2009,departamento,Jalapa,3,152
2009,departamento,Jalapa,4,160
2009,departamento,Jalapa,5,110
2009,departamento,Jalapa,6,115
2009,departamento,Jalapa,7,90
2009,departamento,Jalapa,8,71
2009,departamento,Jalapa,9,69
2009,departamento,Jalapa,10,100
2009,departamento,Jalapa,11,105
2009,departamento,Jalapa,12,87
2009,departamento,Jalapa,,1289
2009,departamento,Jutiapa,1,169
2009,departamento,Jutiapa,2,194
2009,departamento,Jutiapa,3,192
2009,departamento,Jutiapa,4,153
2009,departamento,Jutiapa,5,237
2009,departamento,Jutiapa,6,218
2009,departamento,Jutiapa,7,125
2009,departamento,Jutiapa,8,143
2009,departamento,Jutiapa,9,147
2009,departamento,Jutiapa,10,117
2009,departamento,Jutiapa,11,92
2009,departamento,Jutiapa,12,268
2009,departamento,Jutiapa,,2055
2009,departamento,Petén,1,143
2009,departamento,Petén,2,153
2009,departamento,Petén,3,150
2009,departamento,Petén,4,154
2009,departamento,Petén,5,203
2009,departamento,Petén,6,92
2009,departamento,Petén,7,97
2009,departamento,Petén,8,83
2009,departamento,Petén,9,95
2009,departamento,Petén,10,201
2009,departamento,Petén,11,126
2009,departamento,Petén,12,159
2009,departamento,Petén,,1656
2009,departamento,Quetzaltenango,1,360
2009,departamento,Quetzaltenango,2,374
2009,departamento,Quetzaltenango,3,343
2009,departamento,Quetzaltenango,4,187
2009,departamento,Quetzaltenango,5,319
2009,departamento,Quetzaltenango,6,190
2009,departamento,Quetzaltenango,7,179
2009,departamento,Quetzaltenango,8,259
2009,departamento,Quetzaltenango,9,217
2009,departamento,Quetzaltenango,10,195
2009,departamento,Quetzaltenango,11,197
2009,departamento,Quetzaltenango,12,321
2009,departamento,Quetzaltenango,,3141
2009,departamento,Quiché,1,228
2009,departamento,Quiché,2,497
2009,departamento,Quiché,3,455
2009,departamento,Quiché,4,300
2009,departamento,Quiché,5,288
2009,departamento,Quiché,6,440
2009,departamento,Quiché,7,296
2009,departamento,Quiché,8,227
2009,departamento,Quiché,9,317
2009,departamento,Quiché,10,200
2009,departamento,Quiché,11,226
2009,departamento,Quiché,12,363
2009,departamento,Quiché,,3837
2009,departamento,Retalhuleu,1,104
2009,departamento,Retalhuleu,2,220
2009,departamento,Retalhuleu,3,187
2009,departamento,Retalhuleu,4,154
2009,departamento,Retalhuleu,5,313
2009,departamento,Retalhuleu,6,119
2009,departamento,Retalhuleu,7,46
2009,departamento,Retalhuleu,8,82
2009,departamento,Retalhuleu,9,65
2009,departamento,Retalhuleu,10,75
2009,departamento,Retalhuleu,11,130
2009,departamento,Retalhuleu,12,220
2009,departamento,Retalhuleu,,1715
2009,departamento,Sacatepéquez,1,178
2009,departamento,Sacatepéquez,2,170
2009,departamento,Sacatepéquez,3,198
2009,departamento,Sacatepéquez,4,165
2009,departamento,Sacatepéquez,5,149
2009,departamento,Sacatepéquez,6,135
2009,departamento,Sacatepéquez,7,130
2009,departamento,Sacatepéquez,8,138
2009,departamento,Sacatepéquez,9,98
2009,departamento,Sacatepéquez,10,142
2009,departamento,Sacatepéquez,11,186
2009,departamento,Sacatepéquez,12,218
2009,departamento,Sacatepéquez,,1907
2009,departamento,San Marcos,1,289
2009,departamento,San Marcos,2,360
2009,departamento,San Marcos,3,401
2009,departamento,San Marcos,4,472
2009,departamento,San Marcos,5,342
2009,departamento,San Marcos,6,440
2009,departamento,San Marcos,7,309
2009,departamento,San Marcos,8,319
2009,departamento,San Marcos,9,220
2009,departamento,San Marcos,10,243
2009,departamento,San Marcos,11,312
2009,departamento,San Marcos,12,352
2009,departamento,San Marcos,,4059
2009,departamento,Santa Rosa,1,174
2009,departamento,Santa Rosa,2,94
2009,departamento,Santa Rosa,3,162
2009,departamento,Santa Rosa,4,138
2009,departamento,Santa Rosa,5,114
2009,departamento,Santa Rosa,6,167
2009,departamento,Santa Rosa,7,128
2009,departamento,Santa Rosa,8,119
2009,departamento,Santa Rosa,9,128
2009,departamento,Santa Rosa,10,141
2009,departamento,Santa Rosa,11,119
2009,departamento,Santa Rosa,12,223
2009,departamento,Santa Rosa,,1707
2009,departamento,Sololá,1,165
2009,departamento,Sololá,2,149
2009,departamento,Sololá,3,139
2009,departamento,Sololá,4,154
2009,departamento,Sololá,5,101
2009,departamento,Sololá,6,117
2009,departamento,Sololá,7,150
2009,departamento,Sololá,8,242
2009,departamento,Sololá,9,133
2009,departamento,Sololá,10,119
2009,departamento,Sololá,11,135
2009,departamento,Sololá,12,239
2009,departamento,Sololá,,1843
2009,departamento,Suchitepéquez,1,196
2009,departamento,Suchitepéquez,2,250
2009,departamento,Suchitepéquez,3,210
2009,departamento,Suchitepéquez,4,247
2009,departamento,Suchitepéquez,5,249
2009,departamento,Suchitepéquez,6,246
2009,departamento,Suchitepéquez,7,148
2009,departamento,Suchitepéquez,8,206
2009,departamento,Suchitepéquez,9,194
2009,departamento,Suchitepéquez,10,225
2009,departamento,Suchitepéquez,11,385
2009,departamento,Suchitepéquez,12,318
2009,departamento,Suchitepéquez,,2874
2009,departamento,Totonicapán,1,182
2009,departamento,Totonicapán,2,142
2009,departamento,Totonicapán,3,189
2009,departamento,Totonicapán,4,218
2009,departamento,Totonicapán,5,199
2009,departamento,Totonicapán,6,118
2009,departamento,Totonicapán,7,233
2009,departamento,Totonicapán,8,356
2009,departamento,Totonicapán,9,186
2009,departamento,Totonicapán,10,109
2009,departamento,Totonicapán,11,164
2009,departamento,Totonicapán,12,242
2009,departamento,Totonicapán,,2338
2009,departamento,Zacapa,1,122
2009,departamento,Zacapa,2,119
2009,departamento,Zacapa,3,120
2009,departamento,Zacapa,4,102
2009,departamento,Zacapa,5,73
2009,departamento,Zacapa,6,86
2009,departamento,Zacapa,7,92
2009,departamento,Zacapa,8,78
2009,departamento,Zacapa,9,86
2009,departamento,Zacapa,10,70
2009,departamento,Zacapa,11,63
2009,departamento,Zacapa,12,152
2009,departamento,Zacapa,,1163
2009,pais,,1,5235
2009,pais,,2,6019
2009,pais,,3,6281
2009,pais,,4,5653
2009,pais,,5,5803
2009,pais,,6,5548
2009,pais,,7,4172
2009,pais,,8,4548
2009,pais,,9,3592
2009,pais,,10,4288
2009,pais,,11,4706
2009,pais,,12,6259
2009,pais,,,62104
2010,departamento,Alta Verapaz,1,315
2010,departamento,Alta Verapaz,2,369
2010,departamento,Alta Verapaz,3,523
2010,departamento,Alta Verapaz,4,586
2010,departamento,Alta Verapaz,5,453
2010,departamento,Alta Verapaz,6,420
2010,departamento,Alta Verapaz,7,526
2010,departamento,Alta Verapaz,8,533
2010,departamento,Alta Verapaz,9,352
2010,departamento,Alta Verapaz,10,500
2010,departamento,Alta Verapaz,11,546
2010,departamento,Alta Verapaz,12,589
2010,departamento,Alta Verapaz,,5712
2010,departamento,Baja Verapaz,1,94
2010,departamento,Baja Verapaz,2,82
2010,departamento,Baja Verapaz,3,116
2010,departamento,Baja Verapaz,4,117
2010,departamento,Baja Verapaz,5,200
2010,departamento,Baja Verapaz,6,200
2010,departamento,Baja Verapaz,7,88
2010,departamento,Baja Verapaz,8,101
2010,departamento,Baja Verapaz,9,118
2010,departamento,Baja Verapaz,10,134
2010,departamento,Baja Verapaz,11,112
2010,departamento,Baja Verapaz,12,102
2010,departamento,Baja Verapaz,,1464
2010,departamento,Chimaltenango,1,265
2010,departamento,Chimaltenango,2,235
2010,departamento,Chimaltenango,3,236
2010,departamento,Chimaltenango,4,312
2010,departamento,Chimaltenango,5,289
2010,departamento,Chimaltenango,6,209
2010,departamento,Chimaltenango,7,274
2010,departamento,Chimaltenango,8,281
2010,departamento,Chimaltenango,9,235
2010,departamento,Chimaltenango,10,245
2010,departamento,Chimaltenango,11,308
2010,departamento,Chimaltenango,12,319
2010,departamento,Chimaltenango,,3208
2010,departamento,Chiquimula,1,134
2010,departamento,Chiquimula,2,121
2010,departamento,Chiquimula,3,146
2010,departamento,Chiquimula,4,154
2010,departamento,Chiquimula,5,156
2010,departamento,Chiquimula,6,95
2010,departamento,Chiquimula,7,110
2010,departamento,Chiquimula,8,167
2010,departamento,Chiquimula,9,136
2010,departamento,Chiquimula,10,83
2010,departamento,Chiquimula,11,170
2010,departamento,Chiquimula,12,247
2010,departamento,Chiquimula,,1719
2010,departamento,El Progreso,1,49
2010,departamento,El Progreso,2,73
2010,departamento,El Progreso,3,61
2010,departamento,El Progreso,4,73
2010,departamento,El Progreso,5,67
2010,departamento,El Progreso,6,52
2010,departamento,El Progreso,7,46
2010,departamento,El Progreso,8,61
2010,departamento,El Progreso,9,38
2010,departamento,El Progreso,10,70
2010,departamento,El Progreso,11,74
2010,departamento,El Progreso,12,108
2010,departamento,El Progreso,,772
2010,departamento,Escuintla,1,258
2010,departamento,Escuintla,2,301
2010,departamento,Escuintla,3,346
2010,departamento,Escuintla,4,211
2010,departamento,Escuintla,5,320
2010,departamento,Escuintla,6,252
2010,departamento,Escuintla,7,211
2010,departamento,Escuintla,8,360
2010,departamento,Escuintla,9,205
2010,departamento,Escuintla,10,204
2010,departamento,Escuintla,11,206
2010,departamento,Escuintla,12,338
2010,departamento,Escuintla,,3212
2010,departamento,Guatemala,1,907
2010,departamento,Guatemala,2,1733
2010,departamento,Guatemala,3,1494
2010,departamento,Guatemala,4,1136
2010,departamento,Guatemala,5,1204
2010,departamento,Guatemala,6,952
2010,departamento,Guatemala,7,852
2010,departamento,Guatemala,8,1174
2010,departamento,Guatemala,9,1026
2010,departamento,Guatemala,10,1078
2010,departamento,Guatemala,11,1342
2010,departamento,Guatemala,12,1516
2010,departamento,Guatemala,,14414
2010,departamento,Huehuetenango,1,334
2010,departamento,Huehuetenango,2,357
2010,departamento,Huehuetenango,3,513
2010,departamento,Huehuetenango,4,566
2010,departamento,Huehuetenango,5,638
2010,departamento,Huehuetenango,6,525
2010,departamento,Huehuetenango,7,436
2010,departamento,Huehuetenango,8,460
2010,departamento,Huehuetenango,9,534
2010,departamento,Huehuetenango,10,486
2010,departamento,Huehuetenango,11,525
2010,departamento,Huehuetenango,12,547
2010,departamento,Huehuetenango,,5921
2010,departamento,Izabal,1,122
2010,departamento,Izabal,2,64
2010,departamento,Izabal,3,88
2010,departamento,Izabal,4,122
2010,departamento,Izabal,5,135
2010,departamento,Izabal,6,143
2010,departamento,Izabal,7,92
2010,departamento,Izabal,8,219
2010,departamento,Izabal,9,149
2010,departamento,Izabal,10,125
2010,departamento,Izabal,11,98
2010,departamento,Izabal,12,247
2010,departamento,Izabal,,1604
2010,departamento,Jalapa,1,85
2010,departamento,Jalapa,2,109
2010,departamento,Jalapa,3,145
2010,departamento,Jalapa,4,118
2010,departamento,Jalapa,5,127
2010,departamento,Jalapa,6,68
2010,departamento,Jalapa,7,70
2010,departamento,Jalapa,8,94
2010,departamento,Jalapa,9,65
2010,departamento,Jalapa,10,77
2010,departamento,Jalapa,11,139
2010,departamento,Jalapa,12,116
2010,departamento,Jalapa,,1213
2010,departamento,Jutiapa,1,189
2010,departamento,Jutiapa,2,216
2010,departamento,Jutiapa,3,219
2010,departamento,Jutiapa,4,260
2010,departamento,Jutiapa,5,206
2010,departamento,Jutiapa,6,195
2010,departamento,Jutiapa,7,193
2010,departamento,Jutiapa,8,208
2010,departamento,Jutiapa,9,165
2010,departamento,Jutiapa,10,193
2010,departamento,Jutiapa,11,181
2010,departamento,Jutiapa,12,264
2010,departamento,Jutiapa,,2489
2010,departamento,Petén,1,122
2010,departamento,Petén,2,152
2010,departamento,Petén,3,214
2010,departamento,Petén,4,140
2010,departamento,Petén,5,151
2010,departamento,Petén,6,195
2010,departamento,Petén,7,131
2010,departamento,Petén,8,243
2010,departamento,Petén,9,104
2010,departamento,Petén,10,163
2010,departamento,Petén,11,151
2010,departamento,Petén,12,264
2010,departamento,Petén,,2030
2010,departamento,Quetzaltenango,1,269
2010,departamento,Quetzaltenango,2,262
2010,departamento,Quetzaltenango,3,428
2010,departamento,Quetzaltenango,4,403
2010,departamento,Quetzaltenango,5,334
2010,departamento,Quetzaltenango,6,332
2010,departamento,Quetzaltenango,7,292
2010,departamento,Quetzaltenango,8,368
2010,departamento,Quetzaltenango,9,306
2010,departamento,Quetzaltenango,10,365
2010,departamento,Quetzaltenango,11,463
2010,departamento,Quetzaltenango,12,566
2010,departamento,Quetzaltenango,,4388
2010,departamento,Quiché,1,248
2010,departamento,Quiché,2,439
2010,departamento,Quiché,3,440
2010,departamento,Quiché,4,305
2010,departamento,Quiché,5,373
2010,departamento,Quiché,6,389
2010,departamento,Quiché,7,409
2010,departamento,Quiché,8,388
2010,departamento,Quiché,9,448
2010,departamento,Quiché,10,405
2010,departamento,Quiché,11,465
2010,departamento,Quiché,12,559
2010,departamento,Quiché,,4868
2010,departamento,Retalhuleu,1,114
2010,departamento,Retalhuleu,2,173
2010,departamento,Retalhuleu,3,100
2010,departamento,Retalhuleu,4,161
2010,departamento,Retalhuleu,5,214
2010,departamento,Retalhuleu,6,168
2010,departamento,Retalhuleu,7,106
2010,departamento,Retalhuleu,8,171
2010,departamento,Retalhuleu,9,136
2010,departamento,Retalhuleu,10,137
2010,departamento,Retalhuleu,11,185
2010,departamento,Retalhuleu,12,161
2010,departamento,Retalhuleu,,1826
2010,departamento,Sacatepéquez,1,103
2010,departamento,Sacatepéquez,2,143
2010,departamento,Sacatepéquez,3,227
2010,departamento,Sacatepéquez,4,180
2010,departamento,Sacatepéquez,5,193
2010,departamento,Sacatepéquez,6,136
2010,departamento,Sacatepéquez,7,135
2010,departamento,Sacatepéquez,8,164
2010,departamento,Sacatepéquez,9,141
2010,departamento,Sacatepéquez,10,139
2010,departamento,Sacatepéquez,11,185
2010,departamento,Sacatepéquez,12,241
2010,departamento,Sacatepéquez,,1987
2010,departamento,San Marcos,1,402
2010,departamento,San Marcos,2,415
2010,departamento,San Marcos,3,427
2010,departamento,San Marcos,4,460
2010,departamento,San Marcos,5,457
2010,departamento,San Marcos,6,501
2010,departamento,San Marcos,7,425
2010,departamento,San Marcos,8,449
2010,departamento,San Marcos,9,385
2010,departamento,San Marcos,10,382
2010,departamento,San Marcos,11,484
2010,departamento,San Marcos,12,469
2010,departamento,San Marcos,,5256
2010,departamento,Santa Rosa,1,195
2010,departamento,Santa Rosa,2,186
2010,departamento,Santa Rosa,3,162
2010,departamento,Santa Rosa,4,145
2010,departamento,Santa Rosa,5,133
2010,departamento,Santa Rosa,6,130
2010,departamento,Santa Rosa,7,130
2010,departamento,Santa Rosa,8,203
2010,departamento,Santa Rosa,9,105
2010,departamento,Santa Rosa,10,168
2010,departamento,Santa Rosa,11,153
2010,departamento,Santa Rosa,12,297
2010,departamento,Santa Rosa,,2007
2010,departamento,Sololá,1,111
2010,departamento,Sololá,2,178
2010,departamento,Sololá,3,220
2010,departamento,Sololá,4,118
2010,departamento,Sololá,5,174
2010,departamento,Sololá,6,128
2010,departamento,Sololá,7,146
2010,departamento,Sololá,8,203
2010,departamento,Sololá,9,153
2010,departamento,Sololá,10,165
2010,departamento,Sololá,11,145
2010,departamento,Sololá,12,210
2010,departamento,Sololá,,1951
2010,departamento,Suchitepéquez,1,249
2010,departamento,Suchitepéquez,2,277
2010,departamento,Suchitepéquez,3,311
2010,departamento,Suchitepéquez,4,304
2010,departamento,Suchitepéquez,5,246
2010,departamento,Suchitepéquez,6,225
2010,departamento,Suchitepéquez,7,291
2010,departamento,Suchitepéquez,8,381
2010,departamento,Suchitepéquez,9,295
2010,departamento,Suchitepéquez,10,191
2010,departamento,Suchitepéquez,11,256
2010,departamento,Suchitepéquez,12,317
2010,departamento,Suchitepéquez,,3343
2010,departamento,Totonicapán,1,167
2010,departamento,Totonicapán,2,119
2010,departamento,Totonicapán,3,226
2010,departamento,Totonicapán,4,288
2010,departamento,Totonicapán,5,261
2010,departamento,Totonicapán,6,163
2010,departamento,Totonicapán,7,215
2010,departamento,Totonicapán,8,207
2010,departamento,Totonicapán,9,185
2010,departamento,Totonicapán,10,197
2010,departamento,Totonicapán,11,200
2010,departamento,Totonicapán,12,238
2010,departamento,Totonicapán,,2466
2010,departamento,Zacapa,1,94
2010,departamento,Zacapa,2,98
2010,departamento,Zacapa,3,145
2010,departamento,Zacapa,4,83
2010,departamento,Zacapa,5,81
2010,departamento,Zacapa,6,99
2010,departamento,Zacapa,7,136
2010,departamento,Zacapa,8,105
2010,departamento,Zacapa,9,68
2010,departamento,Zacapa,10,83
2010,departamento,Zacapa,11,101
2010,departamento,Zacapa,12,181
2010,departamento,Zacapa,,1274
2010,pais,,1,4826
2010,pais,,2,6102
2010,pais,,3,6787
2010,pais,,4,6242
2010,pais,,5,6412
2010,pais,,6,5577
2010,pais,,7,5314
2010,pais,,8,6540
2010,pais,,9,5349
2010,pais,,10,5590
2010,pais,,11,6489
2010,pais,,12,7896
2010,pais,,,73124
2011,departamento,Alta Verapaz,1,415
2011,departamento,Alta Verapaz,2,431
2011,departamento,Alta Verapaz,3,567
2011,departamento,Alta Verapaz,4,440
2011,departamento,Alta Verapaz,5,477
2011,departamento,Alta Verapaz,6,429
2011,departamento,Alta Verapaz,7,356
2011,departamento,Alta Verapaz,8,490
2011,departamento,Alta Verapaz,9,650
2011,departamento,Alta Verapaz,10,538
2011,departamento,Alta Verapaz,11,383
2011,departamento,Alta Verapaz,12,556
2011,departamento,Alta Verapaz,,5732
2011,departamento,Baja Verapaz,1,183
2011,departamento,Baja Verapaz,2,134
2011,departamento,Baja Verapaz,3,116
2011,departamento,Baja Verapaz,4,82
2011,departamento,Baja Verapaz,5,85
2011,departamento,Baja Verapaz,6,108
2011,departamento,Baja Verapaz,7,112
2011,departamento,Baja Verapaz,8,126
2011,departamento,Baja Verapaz,9,90
2011,departamento,Baja Verapaz,10,169
2011,departamento,Baja Verapaz,11,150
2011,departamento,Baja Verapaz,12,149
2011,departamento,Baja Verapaz,,1504
2011,departamento,Chimaltenango,1,366
2011,departamento,Chimaltenango,2,256
2011,departamento,Chimaltenango,3,381
2011,departamento,Chimaltenango,4,324
2011,departamento,Chimaltenango,5,375
2011,departamento,Chimaltenango,6,249
2011,departamento,Chimaltenango,7,273
2011,departamento,Chimaltenango,8,306
2011,departamento,Chimaltenango,9,199
2011,departamento,Chimaltenango,10,217
2011,departamento,Chimaltenango,11,348
2011,departamento,Chimaltenango,12,340
2011,departamento,Chimaltenango,,3634
2011,departamento,Chiquimula,1,146
2011,departamento,Chiquimula,2,154
2011,departamento,Chiquimula,3,269
2011,departamento,Chiquimula,4,207
2011,departamento,Chiquimula,5,148
2011,departamento,Chiquimula,6,194
2011,departamento,Chiquimula,7,100
2011,departamento,Chiquimula,8,139
2011,departamento,Chiquimula,9,110
2011,departamento,Chiquimula,10,108
2011,departamento,Chiquimula,11,152
2011,departamento,Chiquimula,12,195
2011,departamento,Chiquimula,,1922
2011,departamento,El Progreso,1,56
2011,departamento,El Progreso,2,65
2011,departamento,El Progreso,3,69
2011,departamento,El Progreso,4,87
2011,departamento,El Progreso,5,84
2011,departamento,El Progreso,6,66
2011,departamento,El Progreso,7,59
2011,departamento,El Progreso,8,60
2011,departamento,El Progreso,9,63
2011,departamento,El Progreso,10,64
2011,departamento,El Progreso,11,99
2011,departamento,El Progreso,12,120
2011,departamento,El Progreso,,892
2011,departamento,Escuintla,1,223
2011,departamento,Escuintla,2,304
2011,departamento,Escuintla,3,316
2011,departamento,Escuintla,4,205
2011,departamento,Escuintla,5,328
2011,departamento,Escuintla,6,364
2011,departamento,Escuintla,7,283
2011,departamento,Escuintla,8,313
2011,departamento,Escuintla,9,198
2011,departamento,Escuintla,10,246
2011,departamento,Escuintla,11,289
2011,departamento,Escuintla,12,378
2011,departamento,Escuintla,,3447
2011,departamento,Guatemala,1,1335
2011,departamento,Guatemala,2,1341
2011,departamento,Guatemala,3,1567
2011,departamento,Guatemala,4,1158
2011,departamento,Guatemala,5,1242
2011,departamento,Guatemala,6,1329
2011,departamento,Guatemala,7,1064
2011,departamento,Guatemala,8,1505
2011,departamento,Guatemala,9,1306
2011,departamento,Guatemala,10,1261
2011,departamento,Guatemala,11,1500
2011,departamento,Guatemala,12,1807
2011,departamento,Guatemala,,16415
2011,departamento,Huehuetenango,1,494
2011,departamento,Huehuetenango,2,496
2011,departamento,Huehuetenango,3,563
2011,departamento,Huehuetenango,4,594
2011,departamento,Huehuetenango,5,672
2011,departamento,Huehuetenango,6,519
2011,departamento,Huehuetenango,7,462
2011,departamento,Huehuetenango,8,500
2011,departamento,Huehuetenango,9,428
2011,departamento,Huehuetenango,10,522
2011,departamento,Huehuetenango,11,462
2011,departamento,Huehuetenango,12,590
2011,departamento,Huehuetenango,,6302
2011,departamento,Izabal,1,150
2011,departamento,Izabal,2,133
2011,departamento,Izabal,3,160
2011,departamento,Izabal,4,152
2011,departamento,Izabal,5,102
2011,departamento,Izabal,6,126
2011,departamento,Izabal,7,79
2011,departamento,Izabal,8,124
2011,departamento,Izabal,9,130
2011,departamento,Izabal,10,193
2011,departamento,Izabal,11,148
2011,departamento,Izabal,12,201
2011,departamento,Izabal,,1698
2011,departamento,Jalapa,1,117
2011,departamento,Jalapa,2,155
2011,departamento,Jalapa,3,189
2011,departamento,Jalapa,4,144
2011,departamento,Jalapa,5,158
2011,departamento,Jalapa,6,93
2011,departamento,Jalapa,7,82
2011,departamento,Jalapa,8,133
2011,departamento,Jalapa,9,66
2011,departamento,Jalapa,10,117
2011,departamento,Jalapa,11,119
2011,departamento,Jalapa,12,153
2011,departamento,Jalapa,,1526
2011,departamento,Jutiapa,1,222
2011,departamento,Jutiapa,2,239
2011,departamento,Jutiapa,3,208
2011,departamento,Jutiapa,4,239
2011,departamento,Jutiapa,5,309
2011,departamento,Jutiapa,6,233
2011,departamento,Jutiapa,7,132
2011,departamento,Jutiapa,8,205
2011,departamento,Jutiapa,9,143
2011,departamento,Jutiapa,10,141
2011,departamento,Jutiapa,11,187
2011,departamento,Jutiapa,12,266
2011,departamento,Jutiapa,,2524
2011,departamento,Petén,1,214
2011,departamento,Petén,2,152
2011,departamento,Petén,3,227
2011,departamento,Petén,4,155
2011,departamento,Petén,5,248
2011,departamento,Petén,6,180
2011,departamento,Petén,7,182
2011,departamento,Petén,8,175
2011,departamento,Petén,9,134
2011,departamento,Petén,10,121
2011,departamento,Petén,11,205
2011,departamento,Petén,12,258
2011,departamento,Petén,,2251
2011,departamento,Quetzaltenango,1,391
2011,departamento,Quetzaltenango,2,347
2011,departamento,Quetzaltenango,3,415
2011,departamento,Quetzaltenango,4,348
2011,departamento,Quetzaltenango,5,378
2011,departamento,Quetzaltenango,6,371
2011,departamento,Quetzaltenango,7,357
2011,departamento,Quetzaltenango,8,455
2011,departamento,Quetzaltenango,9,302
2011,departamento,Quetzaltenango,10,318
2011,departamento,Quetzaltenango,11,393
2011,departamento,Quetzaltenango,12,512
2011,departamento,Quetzaltenango,,4587
2011,departamento,Quiché,1,470
2011,departamento,Quiché,2,431
2011,departamento,Quiché,3,567
2011,departamento,Quiché,4,430
2011,departamento,Quiché,5,522
2011,departamento,Quiché,6,414
2011,departamento,Quiché,7,433
2011,departamento,Quiché,8,342
2011,departamento,Quiché,9,311
2011,departamento,Quiché,10,312
2011,departamento,Quiché,11,405
2011,departamento,Quiché,12,440
2011,departamento,Quiché,,5077
2011,departamento,Retalhuleu,1,184
2011,departamento,Retalhuleu,2,144
2011,departamento,Retalhuleu,3,160
2011,departamento,Retalhuleu,4,161
2011,departamento,Retalhuleu,5,185
2011,departamento,Retalhuleu,6,147
2011,departamento,Retalhuleu,7,221
